body,body_attempts,clinch,clinch_attempts,date,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,title,win/loss
3,6,9,13,"December 11, 2015",33,100,854,0,0,37,105,0,2,2,"Las Vegas, Nevada, USA",Decision,ERROR,0,Herb Dean,0,3,113,42,115,44,0,0,3,The Ultimate Fighter 22 Finale,ERROR
21,29,30,52,"December 11, 2015",97,239,854,0,0,96,252,0,10,10,"Las Vegas, Nevada, USA",Decision,ERROR,1,Herb Dean,0,3,291,127,318,147,0,1,3,The Ultimate Fighter 22 Finale,ERROR
2,2,0,0,"December 11, 2015",6,12,855,22,26,25,35,0,1,1,"Las Vegas, Nevada, USA",Decision,ERROR,5,John McCarthy,0,3,38,28,113,97,0,6,8,The Ultimate Fighter 22 Finale,ERROR
0,0,2,3,"December 11, 2015",8,20,855,18,19,28,41,0,0,1,"Las Vegas, Nevada, USA",Decision,ERROR,0,John McCarthy,0,3,42,28,61,44,1,0,0,The Ultimate Fighter 22 Finale,ERROR
28,34,22,31,"December 11, 2015",36,73,856,3,4,31,71,0,2,3,"Las Vegas, Nevada, USA",Decision,ERROR,1,Jason Herzog,0,3,108,61,159,107,2,2,3,The Ultimate Fighter 22 Finale,ERROR
4,5,13,21,"December 11, 2015",34,92,856,5,6,39,99,0,9,15,"Las Vegas, Nevada, USA",Decision,ERROR,0,Jason Herzog,0,3,119,52,204,124,0,3,12,The Ultimate Fighter 22 Finale,ERROR
4,5,1,4,"December 11, 2015",11,28,857,8,13,12,35,0,4,5,"Las Vegas, Nevada, USA",Decision,ERROR,3,Chris Tognoni,0,3,45,20,55,29,0,2,7,The Ultimate Fighter 22 Finale,ERROR
3,3,2,3,"December 11, 2015",13,48,857,0,0,12,48,0,0,0,"Las Vegas, Nevada, USA",Decision,ERROR,0,Chris Tognoni,0,3,51,15,65,28,0,0,0,The Ultimate Fighter 22 Finale,ERROR
23,38,8,13,"December 11, 2015",57,176,858,0,0,37,146,0,5,5,"Las Vegas, Nevada, USA",Decision,ERROR,0,Jason Herzog,0,3,189,65,202,78,0,0,2,The Ultimate Fighter 22 Finale,ERROR
7,13,9,20,"December 11, 2015",33,107,858,0,0,30,109,0,5,5,"Las Vegas, Nevada, USA",Decision,ERROR,0,Jason Herzog,0,3,127,42,130,44,0,0,3,The Ultimate Fighter 22 Finale,ERROR
24,32,5,7,"December 11, 2015",50,147,859,0,0,30,120,0,1,2,"Las Vegas, Nevada, USA",KO/TKO,ERROR,0,Chris Tognoni,0,2,154,55,154,55,0,0,1,The Ultimate Fighter 22 Finale,ERROR
3,4,2,6,"December 11, 2015",33,107,859,5,5,34,111,1,3,3,"Las Vegas, Nevada, USA",KO/TKO,ERROR,0,Chris Tognoni,0,2,118,40,120,42,0,1,1,The Ultimate Fighter 22 Finale,ERROR
22,30,22,31,"December 11, 2015",81,149,860,0,2,42,111,0,39,41,"Las Vegas, Nevada, USA",Decision,ERROR,0,Jason Herzog,0,3,182,103,217,135,0,0,0,The Ultimate Fighter 22 Finale,ERROR
33,40,18,27,"December 11, 2015",76,162,860,0,0,55,143,0,6,6,"Las Vegas, Nevada, USA",Decision,ERROR,1,Jason Herzog,0,3,189,94,194,99,0,2,10,The Ultimate Fighter 22 Finale,ERROR
12,16,9,13,"December 10, 2015",27,53,861,21,34,43,82,0,2,2,"Las Vegas, Nevada, USA",Submission,ERROR,14,Herb Dean,0,5,100,57,158,104,4,8,10,UFC Fight Night: Namajunas vs. VanZant,ERROR
4,15,2,4,"December 10, 2015",8,46,861,0,0,2,30,0,4,5,"Las Vegas, Nevada, USA",Submission,ERROR,0,Herb Dean,0,5,50,10,97,53,0,0,2,UFC Fight Night: Namajunas vs. VanZant,ERROR
2,2,0,0,"December 10, 2015",7,15,862,0,0,5,12,0,0,1,"Las Vegas, Nevada, USA",Submission,ERROR,1,Jason Herzog,1,2,15,7,31,19,1,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
1,1,0,0,"December 10, 2015",3,15,862,10,15,11,28,0,1,1,"Las Vegas, Nevada, USA",Submission,ERROR,3,Jason Herzog,0,2,30,13,55,33,1,2,2,UFC Fight Night: Namajunas vs. VanZant,ERROR
2,2,0,0,"December 10, 2015",2,3,863,6,6,6,7,0,0,0,"Las Vegas, Nevada, USA",Submission,ERROR,2,Mark Smith,0,2,9,8,21,19,1,2,2,UFC Fight Night: Namajunas vs. VanZant,ERROR
0,0,0,0,"December 10, 2015",1,3,863,4,5,5,8,0,0,0,"Las Vegas, Nevada, USA",Submission,ERROR,1,Mark Smith,0,2,8,5,44,40,0,2,2,UFC Fight Night: Namajunas vs. VanZant,ERROR
18,29,5,7,"December 10, 2015",23,87,864,0,0,3,49,0,7,16,"Las Vegas, Nevada, USA",Decision,ERROR,0,Marc Goddard,0,3,94,28,110,40,0,1,13,UFC Fight Night: Namajunas vs. VanZant,ERROR
18,22,30,36,"December 10, 2015",20,43,864,2,2,23,44,0,11,15,"Las Vegas, Nevada, USA",Decision,ERROR,0,Marc Goddard,0,3,81,52,112,83,0,1,2,UFC Fight Night: Namajunas vs. VanZant,ERROR
11,17,1,2,"December 10, 2015",35,67,865,1,1,22,49,1,4,4,"Las Vegas, Nevada, USA",KO/TKO,ERROR,0,Herb Dean,0,2,70,37,76,43,0,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
3,6,4,7,"December 10, 2015",16,47,865,0,0,10,39,0,7,9,"Las Vegas, Nevada, USA",KO/TKO,ERROR,0,Herb Dean,0,2,54,20,56,22,0,3,3,UFC Fight Night: Namajunas vs. VanZant,ERROR
10,15,2,3,"December 10, 2015",29,108,866,4,6,17,87,1,8,15,"Las Vegas, Nevada, USA",KO/TKO,ERROR,0,Jason Herzog,0,3,117,35,120,38,0,1,1,UFC Fight Night: Namajunas vs. VanZant,ERROR
2,9,1,2,"December 10, 2015",19,66,866,1,1,17,57,1,2,3,"Las Vegas, Nevada, USA",KO/TKO,ERROR,0,Jason Herzog,0,3,69,21,70,22,0,0,2,UFC Fight Night: Namajunas vs. VanZant,ERROR
1,1,0,0,"December 10, 2015",1,4,867,0,0,0,3,0,0,0,"Las Vegas, Nevada, USA",Could,ERROR,0,Mark Smith,0,1,4,1,4,1,0,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
0,0,0,0,"December 10, 2015",0,2,867,0,0,0,1,0,0,1,"Las Vegas, Nevada, USA",Could,ERROR,0,Mark Smith,0,1,2,0,2,0,0,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
1,1,0,0,"December 10, 2015",1,4,868,0,0,0,3,0,0,0,"Las Vegas, Nevada, USA",Could,ERROR,0,Mark Smith,0,1,4,1,4,1,0,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
0,0,0,0,"December 10, 2015",0,2,868,0,0,0,1,0,0,1,"Las Vegas, Nevada, USA",Could,ERROR,0,Mark Smith,0,1,2,0,2,0,0,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
6,14,1,1,"December 10, 2015",10,39,869,12,21,14,40,0,3,7,"Las Vegas, Nevada, USA",Submission,ERROR,1,Marc Goddard,0,2,61,23,90,49,1,2,2,UFC Fight Night: Namajunas vs. VanZant,ERROR
0,5,0,0,"December 10, 2015",4,24,869,0,0,0,11,0,4,8,"Las Vegas, Nevada, USA",Submission,ERROR,0,Marc Goddard,0,2,24,4,27,7,0,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
6,7,1,2,"December 10, 2015",45,73,870,2,2,35,63,1,7,7,"Las Vegas, Nevada, USA",KO/TKO,ERROR,0,Herb Dean,0,1,77,48,78,49,0,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
4,5,0,0,"December 10, 2015",14,34,870,0,0,5,23,0,5,6,"Las Vegas, Nevada, USA",KO/TKO,ERROR,0,Herb Dean,0,1,34,14,35,14,0,2,2,UFC Fight Night: Namajunas vs. VanZant,ERROR
1,3,1,2,"December 10, 2015",5,17,871,0,0,3,13,0,2,3,"Las Vegas, Nevada, USA",Submission,ERROR,0,Jason Herzog,0,1,19,6,21,8,1,0,0,UFC Fight Night: Namajunas vs. VanZant,ERROR
0,0,0,0,"December 10, 2015",9,25,871,2,2,10,24,0,1,3,"Las Vegas, Nevada, USA",Submission,ERROR,0,Jason Herzog,0,1,27,11,30,14,0,1,1,UFC Fight Night: Namajunas vs. VanZant,ERROR
3,9,3,5,"December 10, 2015",16,75,872,2,3,15,70,0,3,4,"Las Vegas, Nevada, USA",Decision,ERROR,0,Mark Smith,0,3,83,21,86,23,0,1,1,UFC Fight Night: Namajunas vs. VanZant,ERROR
13,25,1,3,"December 10, 2015",19,74,872,0,0,6,50,0,1,2,"Las Vegas, Nevada, USA",Decision,ERROR,0,Mark Smith,0,3,77,20,78,20,0,0,5,UFC Fight Night: Namajunas vs. VanZant,ERROR
12,16,7,10,"December 10, 2015",14,39,873,0,0,8,31,0,1,2,"Las Vegas, Nevada, USA",Submission,ERROR,2,Marc Goddard,0,2,49,21,61,32,2,1,1,UFC Fight Night: Namajunas vs. VanZant,ERROR
4,6,3,11,"December 10, 2015",19,69,873,0,0,17,68,0,1,6,"Las Vegas, Nevada, USA",Submission,ERROR,0,Marc Goddard,0,2,80,22,112,49,0,1,9,UFC Fight Night: Namajunas vs. VanZant,ERROR
24,34,23,28,"November 28, 2015",61,116,874,2,2,42,87,0,20,25,"Seoul, South Korea",Decision,ERROR,1,Herb Dean,0,5,146,86,201,138,0,3,12,UFC Fight Night: Henderson vs Masvidal,ERROR
35,39,24,34,"November 28, 2015",51,120,874,2,2,38,112,0,4,5,"Seoul, South Korea",Decision,ERROR,0,Herb Dean,0,5,156,77,309,217,1,1,5,UFC Fight Night: Henderson vs Masvidal,ERROR
1,1,1,1,"November 28, 2015",0,1,875,5,6,5,7,0,0,0,"Seoul, South Korea",KO/TKO,ERROR,1,Leon Roberts,0,1,8,6,95,91,0,1,2,UFC Fight Night: Henderson vs Masvidal,ERROR
0,0,0,0,"November 28, 2015",0,0,875,0,0,0,0,0,0,0,"Seoul, South Korea",KO/TKO,ERROR,0,Leon Roberts,0,1,0,0,0,0,0,0,0,UFC Fight Night: Henderson vs Masvidal,ERROR
2,3,1,1,"November 28, 2015",66,129,876,11,12,53,110,0,23,29,"Seoul, South Korea",Decision,ERROR,1,Steve Perceval,0,3,142,78,163,92,0,0,1,UFC Fight Night: Henderson vs Masvidal,ERROR
5,7,10,19,"November 28, 2015",56,130,876,3,4,46,125,1,18,21,"Seoul, South Korea",Decision,ERROR,0,Steve Perceval,0,3,153,69,180,84,0,2,15,UFC Fight Night: Henderson vs Masvidal,ERROR
1,1,1,1,"November 28, 2015",13,20,877,4,5,17,25,1,0,0,"Seoul, South Korea",KO/TKO,ERROR,0,Greg Kleynjans,0,1,26,18,26,18,0,0,0,UFC Fight Night: Henderson vs Masvidal,ERROR
0,1,0,0,"November 28, 2015",8,19,877,0,0,6,16,0,2,2,"Seoul, South Korea",KO/TKO,ERROR,0,Greg Kleynjans,0,1,19,8,19,8,0,0,1,UFC Fight Night: Henderson vs Masvidal,ERROR
5,5,2,2,"November 28, 2015",15,22,878,12,18,23,36,0,1,1,"Seoul, South Korea",KO/TKO,ERROR,0,Herb Dean,0,2,42,29,76,54,0,1,6,UFC Fight Night: Henderson vs Masvidal,ERROR
9,13,2,3,"November 28, 2015",20,38,878,0,0,8,22,1,5,6,"Seoul, South Korea",KO/TKO,ERROR,2,Herb Dean,0,2,41,22,48,29,0,0,1,UFC Fight Night: Henderson vs Masvidal,ERROR
24,36,28,38,"November 28, 2015",25,82,879,0,0,29,84,0,0,0,"Seoul, South Korea",Decision,ERROR,0,Leon Roberts,0,3,120,53,167,97,0,1,21,UFC Fight Night: Henderson vs Masvidal,ERROR
8,9,14,22,"November 28, 2015",27,67,879,6,6,37,84,0,2,2,"Seoul, South Korea",Decision,ERROR,0,Leon Roberts,0,3,95,47,161,107,0,0,2,UFC Fight Night: Henderson vs Masvidal,ERROR
3,4,4,11,"November 28, 2015",41,87,880,9,11,50,104,1,1,1,"Seoul, South Korea",Decision,ERROR,0,Steve Perceval,1,3,109,54,124,68,2,1,1,UFC Fight Night: Henderson vs Masvidal,ERROR
4,9,2,4,"November 28, 2015",27,85,880,2,2,25,78,0,2,4,"Seoul, South Korea",Decision,ERROR,2,Steve Perceval,0,3,91,31,137,74,1,3,12,UFC Fight Night: Henderson vs Masvidal,ERROR
14,34,10,27,"November 28, 2015",61,147,881,0,0,43,124,0,14,16,"Seoul, South Korea",Decision,ERROR,0,Herb Dean,0,3,174,71,188,83,0,0,2,UFC Fight Night: Henderson vs Masvidal,ERROR
8,24,18,27,"November 28, 2015",60,200,881,0,0,51,182,0,19,21,"Seoul, South Korea",Decision,ERROR,0,Herb Dean,0,3,227,78,229,80,0,0,0,UFC Fight Night: Henderson vs Masvidal,ERROR
0,1,1,2,"November 28, 2015",0,4,882,0,0,1,5,0,0,0,"Seoul, South Korea",KO/TKO,ERROR,0,Greg Kleynjans,0,1,6,1,6,1,0,0,0,UFC Fight Night: Henderson vs Masvidal,ERROR
0,1,1,2,"November 28, 2015",2,3,882,0,0,1,2,0,2,2,"Seoul, South Korea",KO/TKO,ERROR,1,Greg Kleynjans,0,1,5,3,11,7,0,1,2,UFC Fight Night: Henderson vs Masvidal,ERROR
5,8,6,7,"November 28, 2015",14,50,883,3,4,11,43,0,7,10,"Seoul, South Korea",Decision,ERROR,0,Steve Perceval,0,3,61,23,111,67,0,0,2,UFC Fight Night: Henderson vs Masvidal,ERROR
12,19,11,16,"November 28, 2015",18,72,883,1,2,13,65,0,5,6,"Seoul, South Korea",Decision,ERROR,0,Steve Perceval,0,3,90,30,108,44,0,1,1,UFC Fight Night: Henderson vs Masvidal,ERROR
1,3,9,14,"November 28, 2015",6,17,884,21,30,35,58,1,0,0,"Seoul, South Korea",KO/TKO,ERROR,1,Leon Roberts,0,3,61,36,114,84,0,4,4,UFC Fight Night: Henderson vs Masvidal,ERROR
10,15,9,18,"November 28, 2015",10,24,884,0,0,8,26,0,1,1,"Seoul, South Korea",KO/TKO,ERROR,0,Leon Roberts,0,3,42,19,79,52,0,0,3,UFC Fight Night: Henderson vs Masvidal,ERROR
10,15,11,18,"November 21, 2015",39,122,885,4,5,41,121,0,3,9,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,5,John McCarthy,0,5,145,54,174,81,0,6,14,UFC Fight Night 78: Magny vs Gastelum,ERROR
6,7,4,11,"November 21, 2015",43,109,885,7,14,34,111,2,14,16,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,3,John McCarthy,1,5,134,54,167,86,0,2,3,UFC Fight Night 78: Magny vs Gastelum,ERROR
5,8,13,15,"November 21, 2015",43,93,886,1,1,25,70,0,27,31,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Dan Miragliotta,0,3,109,57,122,69,0,3,6,UFC Fight Night 78: Magny vs Gastelum,ERROR
8,11,11,14,"November 21, 2015",17,70,886,2,2,22,75,0,0,0,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Dan Miragliotta,0,3,86,30,92,36,0,1,2,UFC Fight Night 78: Magny vs Gastelum,ERROR
11,17,12,16,"November 21, 2015",13,71,887,0,0,12,66,0,2,4,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Mario Yamasaki,0,3,87,25,102,39,0,0,3,UFC Fight Night 78: Magny vs Gastelum,ERROR
30,39,29,41,"November 21, 2015",14,69,887,0,0,11,63,0,2,8,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Mario Yamasaki,0,3,110,43,140,71,0,2,3,UFC Fight Night 78: Magny vs Gastelum,ERROR
6,12,2,5,"November 21, 2015",46,110,888,1,1,28,71,0,15,33,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,1,Gary Copeland,1,3,116,49,126,59,0,2,3,UFC Fight Night 78: Magny vs Gastelum,ERROR
3,4,3,4,"November 21, 2015",24,89,888,0,1,16,80,0,8,10,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Gary Copeland,2,3,94,27,102,33,0,1,3,UFC Fight Night 78: Magny vs Gastelum,ERROR
0,0,4,6,"November 21, 2015",6,32,889,0,0,6,30,0,4,8,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Mario Yamasaki,0,3,38,10,45,16,0,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
6,7,2,2,"November 21, 2015",6,12,889,30,57,31,63,0,1,1,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,1,Mario Yamasaki,0,3,71,38,221,173,0,5,9,UFC Fight Night 78: Magny vs Gastelum,ERROR
7,12,2,7,"November 21, 2015",12,40,890,10,16,12,41,0,5,10,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,John McCarthy,0,3,63,24,101,56,0,2,7,UFC Fight Night 78: Magny vs Gastelum,ERROR
15,27,6,10,"November 21, 2015",29,79,890,0,0,16,56,0,4,6,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,1,John McCarthy,0,3,89,35,103,47,0,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
14,21,2,4,"November 21, 2015",17,73,891,12,15,17,69,0,0,2,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,2,Dan Miragliotta,0,3,92,31,172,109,0,1,2,UFC Fight Night 78: Magny vs Gastelum,ERROR
4,5,2,2,"November 21, 2015",18,76,891,0,0,12,65,1,4,8,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Dan Miragliotta,0,3,78,20,82,23,1,0,1,UFC Fight Night 78: Magny vs Gastelum,ERROR
1,1,7,9,"November 21, 2015",2,14,892,1,2,9,24,0,0,0,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Mario Yamasaki,0,3,25,10,31,16,3,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
2,2,2,4,"November 21, 2015",10,16,892,13,19,23,37,0,0,0,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,9,Mario Yamasaki,0,3,39,25,118,89,0,6,11,UFC Fight Night 78: Magny vs Gastelum,ERROR
6,9,2,4,"November 21, 2015",31,78,893,6,9,19,59,0,14,23,"Monterrey, Nuevo Leon, Mexico",KO/TKO,ERROR,0,Gary Copeland,0,2,91,39,94,42,0,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
1,3,0,2,"November 21, 2015",10,34,893,1,1,7,30,0,3,4,"Monterrey, Nuevo Leon, Mexico",KO/TKO,ERROR,0,Gary Copeland,0,2,37,11,37,11,0,2,6,UFC Fight Night 78: Magny vs Gastelum,ERROR
2,2,0,1,"November 21, 2015",11,25,894,0,0,3,16,0,6,8,"Monterrey, Nuevo Leon, Mexico",KO/TKO,ERROR,0,John McCarthy,0,1,26,11,26,11,0,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
4,4,1,1,"November 21, 2015",15,41,894,0,0,10,34,1,2,4,"Monterrey, Nuevo Leon, Mexico",KO/TKO,ERROR,0,John McCarthy,0,1,42,16,42,16,0,1,1,UFC Fight Night 78: Magny vs Gastelum,ERROR
0,1,0,0,"November 21, 2015",2,8,895,0,0,0,3,0,2,4,"Monterrey, Nuevo Leon, Mexico",KO/TKO,ERROR,0,Dan Miragliotta,0,1,8,2,8,2,0,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
0,0,0,0,"November 21, 2015",3,8,895,1,1,4,9,1,0,0,"Monterrey, Nuevo Leon, Mexico",KO/TKO,ERROR,0,Dan Miragliotta,0,1,9,4,9,4,0,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
7,11,6,9,"November 21, 2015",10,35,896,0,2,7,33,0,2,2,"Monterrey, Nuevo Leon, Mexico",KO/TKO,ERROR,0,Mario Yamasaki,0,1,46,16,54,23,0,3,4,UFC Fight Night 78: Magny vs Gastelum,ERROR
1,3,2,3,"November 21, 2015",6,26,896,2,2,9,27,1,0,1,"Monterrey, Nuevo Leon, Mexico",KO/TKO,ERROR,0,Mario Yamasaki,0,1,31,10,36,15,0,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
2,5,0,0,"November 21, 2015",41,101,897,0,1,29,87,0,10,10,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,1,Gary Copeland,0,3,102,41,123,60,0,0,0,UFC Fight Night 78: Magny vs Gastelum,ERROR
2,5,0,0,"November 21, 2015",20,53,897,0,0,12,41,0,6,7,"Monterrey, Nuevo Leon, Mexico",Decision,ERROR,0,Gary Copeland,0,3,53,20,60,27,0,1,14,UFC Fight Night 78: Magny vs Gastelum,ERROR
4,6,4,6,"November 14, 2015",13,59,898,0,0,13,59,0,0,0,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,Herb Dean,0,2,65,17,69,21,0,0,1,UFC 193: Rousey vs Holm,ERROR
4,4,4,4,"November 14, 2015",31,45,898,3,4,29,44,1,5,5,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,Herb Dean,0,2,53,38,53,38,0,1,1,UFC 193: Rousey vs Holm,ERROR
53,67,17,27,"November 14, 2015",203,414,899,0,0,97,289,0,70,85,"Melbourne, Victoria, Australia",Decision,ERROR,0,Steve Perceval,0,5,441,220,448,227,0,0,0,UFC 193: Rousey vs Holm,ERROR
20,32,7,13,"November 14, 2015",91,303,899,5,5,72,275,0,11,14,"Melbourne, Victoria, Australia",Decision,ERROR,0,Steve Perceval,0,5,321,103,341,120,0,1,5,UFC 193: Rousey vs Holm,ERROR
2,2,0,1,"November 14, 2015",10,15,900,2,2,7,13,1,3,3,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,John Sharp,0,1,18,12,19,13,0,0,0,UFC 193: Rousey vs Holm,ERROR
2,5,0,0,"November 14, 2015",9,17,900,0,0,2,6,0,5,6,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,John Sharp,0,1,17,9,17,9,0,0,0,UFC 193: Rousey vs Holm,ERROR
10,15,4,5,"November 14, 2015",40,87,901,1,2,17,58,0,18,21,"Melbourne, Victoria, Australia",Decision,ERROR,0,Steve Perceval,1,3,94,45,107,58,0,0,1,UFC 193: Rousey vs Holm,ERROR
6,11,12,17,"November 14, 2015",43,110,901,12,17,39,107,0,22,26,"Melbourne, Victoria, Australia",Decision,ERROR,6,Steve Perceval,0,3,144,67,186,108,0,1,2,UFC 193: Rousey vs Holm,ERROR
7,14,1,2,"November 14, 2015",21,42,902,11,14,23,41,0,3,3,"Melbourne, Victoria, Australia",Decision,ERROR,1,Herb Dean,0,3,58,33,59,34,0,1,1,UFC 193: Rousey vs Holm,ERROR
2,5,0,1,"November 14, 2015",11,27,902,5,9,6,23,0,8,9,"Melbourne, Victoria, Australia",Decision,ERROR,7,Herb Dean,0,3,37,16,59,38,0,4,7,UFC 193: Rousey vs Holm,ERROR
4,5,3,4,"November 14, 2015",8,19,903,51,75,54,88,0,4,5,"Melbourne, Victoria, Australia",TKO,ERROR,0,Greg Kleynjans,0,2,98,62,136,96,0,1,3,UFC 193: Rousey vs Holm,ERROR
1,4,0,1,"November 14, 2015",9,21,903,12,19,17,33,1,3,4,"Melbourne, Victoria, Australia",TKO,ERROR,1,Greg Kleynjans,0,2,41,21,55,33,0,0,0,UFC 193: Rousey vs Holm,ERROR
2,4,0,0,"November 14, 2015",11,21,904,12,22,13,30,1,8,9,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,Steve Perceval,0,1,43,23,44,24,0,0,0,UFC 193: Rousey vs Holm,ERROR
0,1,0,0,"November 14, 2015",2,6,904,0,0,2,5,0,0,0,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,Steve Perceval,0,1,6,2,6,2,0,0,0,UFC 193: Rousey vs Holm,ERROR
0,2,0,2,"November 14, 2015",6,30,905,0,0,6,30,0,0,0,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,Greg Kleynjans,0,1,32,6,33,7,0,0,0,UFC 193: Rousey vs Holm,ERROR
5,6,2,3,"November 14, 2015",17,31,905,0,0,12,26,1,2,2,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,Greg Kleynjans,0,1,34,19,34,19,0,0,0,UFC 193: Rousey vs Holm,ERROR
6,11,4,6,"November 14, 2015",54,145,906,5,5,42,130,0,15,15,"Melbourne, Victoria, Australia",Decision,ERROR,2,John Sharp,0,3,156,63,176,82,0,3,3,UFC 193: Rousey vs Holm,ERROR
16,25,3,3,"November 14, 2015",41,153,906,10,15,38,146,0,0,0,"Melbourne, Victoria, Australia",Decision,ERROR,3,John Sharp,1,3,171,54,213,90,0,9,12,UFC 193: Rousey vs Holm,ERROR
5,5,10,12,"November 14, 2015",30,77,907,23,32,56,114,0,2,2,"Melbourne, Victoria, Australia",Decision,ERROR,8,Herb Dean,0,3,121,63,176,115,0,5,13,UFC 193: Rousey vs Holm,ERROR
24,28,25,28,"November 14, 2015",50,160,907,2,3,50,159,0,3,4,"Melbourne, Victoria, Australia",Decision,ERROR,0,Herb Dean,0,3,191,77,204,89,0,0,0,UFC 193: Rousey vs Holm,ERROR
13,19,11,19,"November 14, 2015",49,110,908,33,41,58,127,0,22,24,"Melbourne, Victoria, Australia",Decision,ERROR,0,John Sharp,0,3,170,93,214,132,0,0,0,UFC 193: Rousey vs Holm,ERROR
3,6,0,2,"November 14, 2015",33,92,908,5,8,31,92,0,4,4,"Melbourne, Victoria, Australia",Decision,ERROR,1,John Sharp,0,3,102,38,128,61,0,3,8,UFC 193: Rousey vs Holm,ERROR
3,4,1,2,"November 14, 2015",8,11,909,2,8,5,14,1,3,3,"Melbourne, Victoria, Australia",KO/TKO,ERROR,0,Steve Perceval,0,1,21,11,23,13,0,0,0,UFC 193: Rousey vs Holm,ERROR
6,8,5,7,"November 14, 2015",5,11,909,7,7,8,14,0,3,3,"Melbourne, Victoria, Australia",KO/TKO,ERROR,1,Steve Perceval,0,1,25,17,40,31,0,1,3,UFC 193: Rousey vs Holm,ERROR
2,2,1,1,"November 14, 2015",5,9,910,5,8,8,15,0,1,1,"Melbourne, Victoria, Australia",Submission,ERROR,2,Greg Kleynjans,0,1,18,11,37,20,2,0,0,UFC 193: Rousey vs Holm,ERROR
0,0,0,0,"November 14, 2015",1,6,910,0,0,1,6,0,0,0,"Melbourne, Victoria, Australia",Submission,ERROR,0,Greg Kleynjans,0,1,6,1,6,1,0,0,1,UFC 193: Rousey vs Holm,ERROR
1,1,2,3,"November 07, 2015",1,1,911,3,7,5,10,1,0,0,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,ERROR,0,Mario Yamasaki,0,1,11,6,11,6,0,0,0,UFC Fight Night: Belfort vs Henderson,ERROR
0,0,0,0,"November 07, 2015",3,3,911,0,0,0,0,0,3,3,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,ERROR,0,Mario Yamasaki,0,1,3,3,3,3,0,0,0,UFC Fight Night: Belfort vs Henderson,ERROR
3,4,4,6,"November 07, 2015",50,96,912,0,0,51,98,0,0,0,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,ERROR,0,Herb Dean,0,2,102,54,107,59,0,0,1,UFC Fight Night: Belfort vs Henderson,ERROR
7,7,11,17,"November 07, 2015",22,73,912,0,0,23,80,0,3,3,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,ERROR,4,Herb Dean,0,2,90,33,95,38,0,4,6,UFC Fight Night: Belfort vs Henderson,ERROR
4,5,6,7,"November 07, 2015",18,43,913,0,0,19,44,1,1,1,"Sao Paulo, Sao Paulo, Brazil",KO/TKO,ERROR,0,Keith Peterson,0,1,50,24,52,26,0,0,0,UFC Fight Night: Belfort vs Henderson,ERROR
